  QueueTimes | ServiceTimes | SojournTimes
       0.031 |        0.033 |        0.065
       0.019 |        0.035 |        0.055
       0.024 |        0.034 |        0.058
       0.054 |        0.047 |        0.100
       0.054 |        0.030 |        0.084
       0.015 |        0.044 |        0.058
       0.008 |        0.023 |        0.031
       0.054 |        0.043 |        0.097
       0.053 |        0.039 |        0.092
       0.054 |        0.014 |        0.069
       0.055 |        0.008 |        0.063
       0.013 |        0.023 |        0.036
       0.055 |        0.022 |        0.077
       0.053 |        0.008 |        0.060
       0.053 |        0.034 |        0.087
       0.053 |        0.031 |        0.084
       0.054 |        0.029 |        0.083
       0.054 |        0.006 |        0.060
       0.054 |        0.009 |        0.063
       0.058 |        0.059 |        0.117
       0.112 |        0.026 |        0.138
       0.054 |        0.012 |        0.066
       0.060 |        0.011 |        0.070
       0.057 |        0.011 |        0.067
       0.054 |        0.016 |        0.070
       0.015 |        0.061 |        0.076
       0.056 |        0.024 |        0.079
       0.053 |        0.010 |        0.063
       0.054 |        0.062 |        0.115
       0.053 |        0.031 |        0.084
       0.053 |        0.007 |        0.060
       0.053 |        0.045 |        0.098
       0.054 |        0.007 |        0.061
       0.053 |        0.050 |        0.102
       0.027 |        0.020 |        0.047
       0.053 |        0.039 |        0.091
       0.048 |        0.028 |        0.076
       0.054 |        0.041 |        0.095
       0.059 |        0.031 |        0.091
       0.054 |        0.038 |        0.092
       0.053 |        0.049 |        0.103
       0.058 |        0.012 |        0.070
       0.072 |        0.005 |        0.077
       0.053 |        0.011 |        0.064
       0.054 |        0.009 |        0.063
       0.055 |        0.044 |        0.099
       0.053 |        0.048 |        0.101
       0.086 |        0.039 |        0.125
       0.016 |        0.011 |        0.027
       0.053 |        0.053 |        0.106
       0.087 |        0.041 |        0.129
       0.016 |        0.008 |        0.024
       0.054 |        0.006 |        0.060
       0.054 |        0.024 |        0.077
       0.019 |        0.210 |        0.229
       0.162 |        0.035 |        0.197
       0.156 |        0.008 |        0.164
       0.110 |        0.004 |        0.115
       0.053 |        0.008 |        0.061
       0.013 |        0.020 |        0.033
       0.053 |        0.018 |        0.071
       0.070 |        0.029 |        0.099
       0.054 |        0.046 |        0.100
       0.024 |        0.006 |        0.029
       0.055 |        0.014 |        0.069
       0.050 |        0.009 |        0.058
       0.053 |        0.024 |        0.077
       0.061 |        0.013 |        0.075
       0.049 |        0.053 |        0.102
       0.054 |        0.039 |        0.093
       0.053 |        0.048 |        0.101
       0.053 |        0.044 |        0.097
       0.069 |        0.034 |        0.102
       0.053 |        0.027 |        0.080
       0.053 |        0.038 |        0.090
       0.053 |        0.033 |        0.086
       0.043 |        0.035 |        0.078
       0.055 |        0.024 |        0.079
       0.001 |        0.009 |        0.011
       0.002 |        0.005 |        0.007
       0.053 |        0.044 |        0.098
       0.053 |        0.033 |        0.086
       0.057 |        0.022 |        0.079
       0.078 |        0.006 |        0.084
       0.035 |        0.188 |        0.223
       0.054 |        0.007 |        0.061
       0.054 |        0.009 |        0.063
       0.060 |        0.054 |        0.114
       0.053 |        0.043 |        0.097
       0.068 |        0.005 |        0.073
       0.074 |        0.004 |        0.078
       0.035 |        0.009 |        0.044
       0.017 |        0.006 |        0.023
       0.054 |        0.006 |        0.060
       0.053 |        0.041 |        0.094
       0.026 |        0.008 |        0.033
       0.053 |        0.045 |        0.098
       0.053 |        0.041 |        0.094
       0.053 |        0.016 |        0.069
       0.052 |        0.025 |        0.078
       0.054 |        0.035 |        0.089
       0.059 |        0.023 |        0.082
       0.021 |        0.035 |        0.056
       0.053 |        0.028 |        0.081
       0.054 |        0.008 |        0.062
       0.054 |        0.049 |        0.103
       0.055 |        0.018 |        0.073
       0.041 |        0.009 |        0.050
       0.053 |        0.008 |        0.061
       0.059 |        0.024 |        0.083
       0.017 |        0.005 |        0.022
       0.053 |        0.023 |        0.076
       0.054 |        0.031 |        0.085
       0.073 |        0.006 |        0.078
       0.010 |        0.021 |        0.031
       0.053 |        0.005 |        0.059
       0.053 |        0.010 |        0.063
       0.000 |        0.206 |        0.206
       0.070 |        0.046 |        0.116
       0.054 |        0.010 |        0.063
       0.053 |        0.008 |        0.061
       0.053 |        0.019 |        0.072
       0.053 |        0.010 |        0.063
       0.034 |        0.007 |        0.041
       0.053 |        0.006 |        0.060
       0.053 |        0.029 |        0.082
       0.054 |        0.041 |        0.095
       0.053 |        0.018 |        0.071
       0.053 |        0.009 |        0.063
       0.053 |        0.010 |        0.062
       0.056 |        0.200 |        0.256
       0.245 |        0.011 |        0.256
       0.053 |        0.053 |        0.106
       0.105 |        0.005 |        0.111
       0.053 |        0.014 |        0.067
       0.053 |        0.009 |        0.062
       0.053 |        0.008 |        0.061
       0.054 |        0.042 |        0.097
       0.053 |        0.010 |        0.063
       0.060 |        0.027 |        0.087
       0.054 |        0.006 |        0.060
       0.053 |        0.193 |        0.246
       0.053 |        0.040 |        0.093
       0.054 |        0.009 |        0.063
       0.037 |        0.041 |        0.078
       0.004 |        0.022 |        0.026
       0.053 |        0.024 |        0.077
       0.042 |        0.012 |        0.054
       0.053 |        0.008 |        0.062
       0.053 |        0.020 |        0.072
       0.054 |        0.009 |        0.063
       0.002 |        0.052 |        0.053
       0.054 |        0.044 |        0.098
       0.046 |        0.044 |        0.090
       0.053 |        0.026 |        0.079
       0.053 |        0.029 |        0.082
       0.078 |        0.025 |        0.103
       0.093 |        0.199 |        0.292
       0.053 |        0.027 |        0.080
       0.052 |        0.047 |        0.099
       0.053 |        0.007 |        0.060
       0.053 |        0.046 |        0.099
       0.053 |        0.039 |        0.092
       0.089 |        0.008 |        0.097
       0.086 |        0.004 |        0.091
       0.062 |        0.007 |        0.068
       0.053 |        0.044 |        0.097
       0.053 |        0.009 |        0.062
       0.053 |        0.040 |        0.094
       0.054 |        0.040 |        0.093
       0.019 |        0.009 |        0.028
       0.003 |        0.018 |        0.021
       0.054 |        0.008 |        0.063
       0.054 |        0.020 |        0.074
       0.054 |        0.035 |        0.089
       0.037 |        0.008 |        0.045
       0.053 |        0.007 |        0.060
       0.058 |        0.038 |        0.096
       0.037 |        0.027 |        0.064
       0.053 |        0.007 |        0.060
       0.053 |        0.009 |        0.062
       0.054 |        0.051 |        0.104
       0.053 |        0.059 |        0.112
       0.053 |        0.040 |        0.093
       0.054 |        0.015 |        0.069
       0.035 |        0.047 |        0.082
       0.069 |        0.009 |        0.079
       0.054 |        0.037 |        0.092
       0.055 |        0.023 |        0.078
       0.053 |        0.009 |        0.062
       0.053 |        0.014 |        0.067
       0.053 |        0.017 |        0.071
       0.053 |        0.048 |        0.101
       0.053 |        0.038 |        0.092
       0.018 |        0.009 |        0.027
       0.007 |        0.005 |        0.013
       0.053 |        0.046 |        0.099
       0.055 |        0.008 |        0.062
       0.053 |        0.026 |        0.079
       0.055 |        0.037 |        0.092
       0.085 |        0.048 |        0.133
       0.054 |        0.021 |        0.074
       0.043 |        0.019 |        0.062
       0.034 |        0.006 |        0.039
       0.054 |        0.011 |        0.065
       0.009 |        0.021 |        0.030
       0.054 |        0.042 |        0.096
       0.053 |        0.035 |        0.089
       0.053 |        0.046 |        0.099
       0.054 |        0.019 |        0.072
       0.053 |        0.011 |        0.065
       0.053 |        0.025 |        0.078
       0.008 |        0.037 |        0.045
       0.053 |        0.020 |        0.073
       0.034 |        0.180 |        0.214
       0.066 |        0.006 |        0.072
       0.052 |        0.017 |        0.070
       0.051 |        0.004 |        0.056
       0.055 |        0.007 |        0.062
       0.062 |        0.040 |        0.103
       0.055 |        0.044 |        0.099
       0.027 |        0.013 |        0.040
       0.054 |        0.013 |        0.066
       0.053 |        0.007 |        0.060
       0.053 |        0.033 |        0.086
